GeneID,GSM4928875,GSM4928876,GSM4928877,GSM4928878,GSM4928879,GSM4928880,GSM4928881
100287102,0.2221,0,0.1662,0.0454,0.02111,0.1231,0.1423
653635,16.23,11.18,18.01,11.13,12.05,12.57,13.07
102466751,26.98,17.45,40.38,16.54,20,11.36,16.59
107985730,0.2557,0.08167,0.08507,0,0,0.1512,0.08738
100302278,0.3323,0,0,0.2717,0,0,0
645520,0.08117,0.2722,0.081,0,0.03086,0.03598,0
79501,0,0,0,0,0,0,0
100996442,0.3374,0.2334,0.5611,0.2145,0.5986,0.1495,0.4034
729737,1.625,2.408,5.836,1.445,1.752,3.053,4.637
102725121,0.08562,0,0.1994,0.1167,0,0,0.234
102723897,15.52,13.92,13.38,12.65,10.83,13.81,12.25
102465909,7.419,11.63,16.15,7.169,6.667,8.371,6.913
107985721,0.0339,0.01624,0.1184,0.01386,0.02578,0.03005,0
112268260,0.09739,0.05332,0.4581,0.08531,0.09522,0.04934,0.1212
729759,0.04884,0,0,0,0,0,0
100132287,2.319,3.65,7.121,1.424,3.176,3.015,3.733
105378947,0.01957,0.05626,0.9571,0.144,0.07442,0.03471,0.1003
101928626,0,0,0.05735,0,0,0,0
113219467,245.5,235.2,244.3,170.6,213.2,387.7,143.7
81399,0.04761,0.06081,0.1504,0.06488,0.06034,0.01407,0.0244
100133331,2.522,5.656,5.944,1.466,3.795,2.74,2.684
107984841,6.389,11.48,10.13,3.887,8.775,1.8,7.158
107984847,18.44,25.64,34.73,10.05,17.83,3.186,18.51
107984849,5.569,8.474,15.53,4.285,4.609,2.178,10.07
100288069,4.55,4.647,5.775,1.586,5.978,1.127,2.674
105378580,0.4106,0.3763,0.4008,0.4087,0.4616,0.2216,0.2379
400728,0.5898,0.5877,0.4238,0.27,0.2512,0.251,0.266
79854,1.672,0.8674,1.911,1.224,1.086,1.235,0.8209
643837,2.459,1.732,3.004,1.369,1.813,1.185,1.502
107984850,0.01869,0,0.1678,0.0764,0,0,0.03831
284593,0,0,1.395,0,0,0,0
284600,2.603,0.2961,2.871,1.264,0.3526,0.411,1.218
100130417,1.401,1.138,0.1216,0.0996,1.714,3.726,1.311
107985728,0.4528,1.121,0.08787,0.07199,1.167,1.294,0.6833
148398,6.009,5.842,2.112,2.478,10.23,14.68,2.905
26155,19.8,21.42,17.56,11.82,17.81,21.33,13.3
339451,3.121,4.183,1.69,4.165,3.544,3.549,3.974
84069,0.1718,0.3072,0.9256,1.198,0.2699,0.4365,1.502
84808,0.03806,0.06077,0.1013,0.2178,0.09647,0.1687,0.8322
57801,2.341,3.227,1.144,4.98,2.761,4.828,4.725
9636,20.88,14.9,16.02,148.5,77.25,222.8,106
375790,7.963,18.2,3.413,8.434,14.59,15.9,18.41
100288175,0.3767,0.3158,0.188,0.7315,0.3581,0.1252,1.593
112267874,0.06787,0.08128,0.1862,0.2913,0.07741,0.01504,0.2956
105378948,0.1885,0.2558,0.1254,0.2954,0.2389,0.1949,0.4508
401934,0.09655,0.02313,0.7949,1.105,0.1652,0,2.4
54991,3.376,4.318,2.917,3.145,3.255,3.377,3.402
254099,0.08493,0,0,0.04629,0,0,0
406984,0,0.925,0,0,0.7342,0,0
406983,0,3.906,0,0,1.163,0,0
554210,5.526,14.29,0.5514,0.4518,4.202,3.429,0
100506376,0.1208,0.1473,0.1315,0.03592,0.09187,0.01947,0
254173,0.363,0.1943,0.04261,0.02619,0.1624,0.2177,0.04377
8784,4.928,2.432,0.01863,2.305,3.733,6.884,0.8227
7293,0.6372,0.3351,0.2244,0.3677,0.95,1.329,0.2945
51150,46.95,43.88,32.31,67.24,58,82.48,55.06
126792,4.709,5.718,2.578,3.489,5.682,6.566,3.1
388581,0.2102,0.3357,0.7342,1.26,0.4263,0.2174,0.5028
118424,8.016,8.703,6.553,7.781,7.913,9.516,6.644
101928895,0.8783,0.9992,0.5204,0.2693,0.5009,1.095,0.3938
6339,0.8109,1.525,0.6594,0.5525,0.6738,1.398,0.431
116983,8.119,10.99,8.902,7.254,8.351,9.08,5.33
102465434,0,0.7203,0,0.6147,1.143,0,0.7706
109623456,6.006,6.277,4.359,3.571,4.982,5.325,1.119
126789,3.67,5.29,6.223,5.179,4.643,5.327,2.563
54973,24.88,31.05,24.58,13.48,20.76,23.45,13.32
102465435,5.645,4.056,5.633,3.461,3.219,6.881,1.446
80772,4.871,7.86,3.717,3.342,3.98,4.145,4.297
83756,0.08901,0.09745,0.1396,0.1144,0.01934,0.1353,0.05213
1855,10.25,12.79,14.94,15.82,10.88,11.52,22.33
102466740,3.109,2.234,3.103,1.271,3.547,2.067,3.187
54587,45.47,42.16,10.08,42.68,75.36,152.2,44.11
54998,20.95,20.55,21,28.98,17.67,28.25,14.98
81669,37.04,39.27,37.58,40.07,32.59,28.73,25.1
148413,10.52,8.144,6.886,9.46,9.058,11.05,5.782
55052,38.01,32.75,29.43,32.98,33.01,47.43,22.36
107984868,0.3094,0.1026,0.2137,0.1168,0.181,0,0.03659
441869,2.307,1.237,3.357,3.065,3.843,4.93,2.393
105378585,0.3624,0.4629,0.5223,0.2963,0.3062,0.9281,0.2064
643965,0.6525,0.4465,1.116,0.3049,0.7088,1.57,0.09554
102724312,0.7682,0.8464,1.035,1.633,1.11,0.9535,1.457
107985729,0.4702,0.3904,0.2815,0.3076,0.596,0.5003,0.3856
64856,12.18,9.478,30.77,21.02,17.94,25.21,19.31
219293,0.7596,0.9211,0.1777,0.7569,0.6228,1.084,0.3528
83858,5.371,5.994,5.841,3.835,5.141,5.261,3.112
55210,8.044,7.95,8.614,6.668,7.447,8.583,5.328
339453,1.129,0.7,0.5302,0.4073,0.7576,0.5594,0.3744
29101,43.72,37.85,39.21,42.23,30.77,42.72,47.85
643988,1.317,2.131,0.8403,1.006,0.7717,1.187,2.988
105378586,0.3207,0.4609,0.32,0.1311,0.2439,0.5687,0.4109
142678,4.477,5.649,6.11,2.929,4.091,4.204,3.769
8510,0.8131,0.4769,5.249,0.3934,0.8328,0.9856,0.1701
984,12.8,10.6,10.35,9.652,8.441,13.82,9.115
728661,12.51,19.93,10.04,5.672,12.62,11.3,7.132
8511,1.114,1.988,8.335,0.6208,1.001,1.571,0.5189
728642,15.5,14.29,11.48,11.38,14.26,14.4,11.02
9906,5.085,7.388,2.835,2.246,5.778,5.216,2.094
112268218,2.212,2.681,1.959,1.55,1.974,3.662,1.596
65220,12.3,14.86,10.54,9.117,15.14,15.09,10.19
2782,88.5,80.9,39.95,76.38,94.12,96.32,86.97
105378949,0.1248,0.2989,0.1245,0.07653,0.427,0.166,0.1919
163688,0.2043,0.9786,0.2446,0.0167,0.5282,0.7063,0.335
339456,0,0.09399,0.2447,0,0,0,0
85452,0.2665,0.07719,0.08658,0.02027,0.03299,0.04396,0.1016
107984872,0.03277,0,0.0327,0,0,0.01453,0.03359
105378589,0,0.01851,0,0.007898,0,0.04282,0
2563,0.03579,0.1629,0.008928,0.01463,0.06804,0.07932,0.06419
105378590,0,0.01975,0.2263,0,0,0,0
105378591,0,0,0,0,0,0,0
5590,2.066,2.416,56.54,2.68,1.348,1.223,3.513
100506504,0.9151,1.438,30.53,2.155,1.113,0.5841,1.688
199990,3.426,3.798,12.55,3.824,2.494,4.209,2.787
112268219,1.889,3.142,1.422,1.292,1.919,1.888,1.267
105378593,0.4893,0.6819,0.1332,0.1455,0.4397,0.2366,0.3648
6497,5.934,7.146,3.976,3.99,8.229,6.514,6.039
79906,0.9613,1.204,0.4206,0.3869,0.9784,0.7474,0.3411
100129534,1.122,1.27,0.3868,0.3503,0.9929,0.7958,0.2091
11079,36.11,34.04,45.3,31.7,37.11,40.4,26.92
5192,8.877,8.906,9.497,7.348,7.707,9.103,5.024
9651,1.739,0.9797,0.2364,0.685,3.928,2.612,0.1895
55229,3.848,4.412,4.115,3.204,3.463,3.211,3.105
388585,0,0.02568,0,0,0,0.02376,0
115110,2.403,2.359,0.1982,1.339,2.424,2.35,1.608
8764,9.858,11.1,0.903,6.911,6.867,10.06,9.492
100996583,0.1314,0.5036,0,0.1074,0.2498,0.466,0.1347
127281,3.173,3.587,1.9,2.802,2.027,3.755,2.943
79258,0.4555,0.595,0.2754,0.3611,0.2729,0.5996,0.3112
105378597,0,0,0.04359,0,0,0.07745,0
100287898,0.2397,0.2048,0.04525,0.1006,0.133,0.1091,0.01992
105378603,0,0,0,0,0,0,0
105378602,0,0,0,0,0,0,0
105378601,0,0,0,0,0,0,0
112268220,0.0921,0,0,0,0,0,0
107985732,0,0,0,0,0,0,0
105378600,0.05903,0,0,0,0,0,0
105378598,0.04888,0.06557,0,0,0.007435,0.01734,0
107984904,0,0,0,0,0,0.04946,0
105378599,0,0,0,0,0,0,0
140625,0,0.03058,0,0,0,0,0
440556,0,0,0.01189,0.02923,0.01813,0.01057,0
63976,0.005273,0.0101,0,0.01724,0.00401,0.0187,0.01621
100422968,0,0,0,0,0,0,0
105378606,0,0,0,0,0,0,0
107984909,0,0.03574,0,0,0,0,0
105378605,0,0,0,0,0,0,0
105378604,0,0.013,0.003386,0.002774,0,0.003008,0.003477
27237,2.183,3.696,5.463,11.95,2.222,0.6348,5.493
1953,0.6299,1.891,1.421,1.831,1.151,0.5866,2.43
105378608,0,0,0.1212,0.03722,0.02308,0,0.04667
693135,0,0,0,0,0,0,0
105378607,0,0,0,0,0,0,0
127262,21.62,22.45,11.28,19.32,21.9,23.76,17.23
49856,5.868,7.832,4.354,4.551,4.958,7.447,5.217
7161,0.2634,0.1814,0.09858,0.1413,0.1127,0.05109,0.1688
105378610,0,0,0,0.01733,0,0.01879,0
105378609,0.06469,0,0,0,0,0,0
57212,3.673,5.684,3.439,2.248,3.858,3.32,2.673
148870,0.02495,0,0.0249,0,0,0,0.01279
388588,0.08004,0.9969,4.712,1.374,0.3043,0.4967,1.969
57470,8.292,9.343,10.09,5.821,7.392,9.147,6.194
9731,5.981,8.995,3.388,4.632,5.82,4.226,4.858
1677,1.21,1.526,0.9773,1.92,1.047,1.179,2.032
107984910,0.1212,0.0387,0.1209,0.01651,0.1075,0.07162,0.0207
339448,2.896,5.878,3.725,4.297,2.887,3.395,3.661
100133612,0.2115,0.2251,0.09378,0.365,0.1429,0.1666,0.1686
728716,0,0,0,0,0,0,0
105376672,0,0,0,0,0,0,0
105376673,0,0,0,0,0,0,0
284661,0,0,0,0,0,0,0
105376674,0,0,0,0,0,0,0
105376679,0,0,0,0,0,0,0
107985376,0,0.1578,0,0,0,0.073,0.0844
55966,0.2598,0.4003,0.05606,0.2698,0.5019,0.414,0.565
105376680,0,0,0,0,0,0,0
102724429,0,0,0,0,0,0,0
105376681,0,0,0,0,0,0,0
105376682,0,0,0,0,0,0,0
107984911,0,0,0,0,0,0,0
105376686,0,0,0.06599,0,0,0,0
100616421,1.31,0,0.6538,0,0.4982,0,0
261734,1.872,2.356,0.7996,1.18,1.715,1.927,0.8776
8514,3.423,3.517,0.8624,4.267,3.221,4.354,6.437
26038,0.009312,0.03123,0.01394,0,0.007081,0.01651,0.01432
105376687,0,0,0,0,0,0,0
6146,154.7,116.8,88.73,131.6,82.86,116,68.93
107985733,2.982,3.445,7.438,2.438,1.534,1.322,2.876
102724450,0.728,0.8137,1.211,0.7936,0.2768,0.5378,0.1244
388591,1.626,2.803,11.71,1.994,1.552,0.9288,2.472
23463,14.41,19.52,16.53,13.05,16.71,14.26,14.9
148645,0.05586,0.05352,0.6411,0.1827,0,0.1486,0.3722
390992,0,0,0,0,0,0,0
387509,6.299,4.456,2.349,1.478,5.112,5.217,2.085
11332,7.168,3.924,5.365,12.35,4.927,9.532,10.58
54626,0.3336,0.01031,61.36,11.12,0.09001,0.1431,29.01
83715,0.3195,0.1555,2.441,0.2955,0.1155,0.1207,0.1825
100422975,0,0,0,0,0,0,0.7462
8718,6.367,7.797,4.252,14.37,4.041,8.446,5.496
57449,9.399,12.35,4.969,14.66,6.551,11.33,7.168
79707,2.061,2.782,2.219,1.301,2.384,2.373,1.238
80835,0.01078,0.01032,0,0,0.03278,0.01911,0.01105
107984912,0,0,0,0,0.0782,0,0.1054
3104,5.525,6.302,3.229,3.818,4.329,4.641,3.05
9903,8.014,11.81,4.652,7.273,11.49,12.86,8.309
107984913,0.256,0.7134,0.4412,0.09512,0.2831,0.5157,0.0954
148479,4.307,6.207,5.834,4.858,4.6,4.294,4.317
90326,4.488,5.205,4.148,4.141,4.196,5.588,2.552
55735,11.49,12.76,12.72,8.21,11.09,10.35,8.044
100505887,0,0,0,0,0,0,0
110841581,0.4985,0,0,0.1359,0.06318,0.1473,0.2555
23261,0.7062,0.655,0.3003,1.212,0.5168,0.7495,0.5287
105376692,0,0,0,0,0,0,0
102725193,0,0,0,0,0,0,0
101928836,0.06198,0.02969,0,0,0,0.02747,0
105376691,0,0,0,0,0,0,0
105376689,0.2536,0.1914,0.1227,0.09423,0.09348,0.06812,0.1024
9341,45.25,33.57,36.89,57.45,45.51,60.33,43.2
8863,2.535,2.238,0.8505,1.861,1.797,1.76,1.686
10911,1.617,1.136,0.2151,0.06609,1.209,2.819,2.569
3604,0.09346,0.05117,0.006662,0.2729,0.1472,0.142,0.219
11315,77.53,62.51,50.02,83.34,64.04,106.2,46.34
54206,6.04,6.894,32.4,14.27,7.843,5.629,44.56
107984915,0,0,0,0.03453,0,0.1498,0
102724539,0,0,0.09208,0,0,0,0
105376695,0,0,0,0.2131,0,0,0
50651,0.4315,1.292,0.2691,0.3381,0.4375,0.5897,0.5344
473,9.253,15.6,14.69,5.24,12.98,8.073,5.908
102724552,0.5287,0.8231,0.1319,0.05403,0.4523,0.6445,0.1355
106632271,0,0,0,0,0,0,0
2023,154.6,168.6,123.9,183,113.1,156.1,279.5
102465436,0.5153,0.4937,0.5142,1.264,0.3919,0,1.585
100505975,0.2052,0.0983,0.2048,0,0.3901,0,0.7361
112268261,0,0.00712,0,0.03038,0,0,0
765,0,0,0.02836,0,0,0,0
155184,0,0,0,0,0,0,0
6518,0.8564,1.522,0.3807,3.342,1.166,1.877,6.823
80045,1.81,2.543,12.37,1.372,2.686,2.774,2.225
106614088,3.122,1.998,0.7046,2.49,2.081,3.061,2.997
407040,4.169,2.397,0.8321,2.386,1.585,2.587,5.983
102724571,0.7006,0.5369,0.1398,0.42,0.2486,0.6211,0.4308
9563,13.6,10.83,3.999,7.473,25.59,17.57,9.24
80176,16.42,17.7,1.267,25.5,25.62,37.3,28.97
100506022,0.7713,0.7029,0.05632,0.3845,0.4005,0.7505,0.2314
84275,1.442,1.228,1.154,1.198,0.9661,1.076,0.8212
199953,1.058,2.003,1.324,0.6238,1.326,1.523,0.6966
107985734,0.2081,0.1595,0.2492,0.03403,0.1266,0.2583,0.08531
105376712,0,0,0,0,0.0789,0,0
5293,7.477,5.13,0.9399,3.116,5.895,8.196,8.02
644997,0,0,0,0.1234,0.01913,0.1115,0.1547
101929074,0.3351,0.9173,0.3344,0.2349,0.2548,1.104,0.1472
22883,40.78,57.93,22.58,22.76,58.83,61.88,57.59
56998,7.115,6.553,4.76,2.636,3.507,4.647,2.015
105376717,5.201,6.704,5.379,3.711,2.589,3.186,2.423
84328,5.627,4.946,4.331,3.735,4.305,3.902,3.651
64802,2.513,3.552,1.576,1.307,2.167,1.759,1.145
113391335,0.3099,0.2969,0.6185,0,0.1571,0,0.1059
100847055,1.176,0.5633,0,1.442,0.4471,0,0
116362,0.819,0.5231,2.724,2.098,1.578,1.21,0.1119
10277,7.652,11.55,13.49,4.394,8.232,7.578,5.555
23095,4.433,6.065,2.059,3.005,6.658,3.429,4.848
105376725,0.09496,0.03032,0,0.07764,0.337,0.02806,0.06488
5226,38.26,33.53,33.61,61.47,81.86,94.88,70.94
100526739,1.795,2.189,1.21,1.163,1.17,1.488,0.4063
378708,2.268,2.794,1.558,1.469,1.434,1.932,0.5434
1325,0.2007,0.1442,0.1001,0.1641,0.1908,0.2669,0
1676,5.201,6.594,6.726,3.334,5.215,4.605,3.766
5195,2.044,2.747,3.318,1.677,2.07,2.474,2.032
54897,2.212,6.411,0.4145,0.2005,2.39,0.7765,0.09233
105376733,0.07042,0.2699,0,0,0.08033,0.01561,0
105376735,0,0,0,0,0,0,0
148345,0.22,0.1656,0.07839,0.2569,0.3943,0.404,0.08052
23435,26.05,25.36,23.93,22.88,24.22,22.58,20.23
10747,2.065,2.796,1.993,1.061,2.129,1.301,1.365
6723,20.64,24.6,16.5,14.73,28.58,34.85,15.39
5394,16.62,15.13,13.29,14.89,14.09,16.67,13.21
105376736,2.871,2.534,3.317,2.78,3.103,2.478,2.401
2475,8.295,10.05,6.462,4.661,8.779,5.465,5.029
100873935,1.299,2.054,1.167,1.115,1.877,0.6335,0.9988
10218,0.01833,0.03512,0.03658,0.2997,0.06969,0.065,0
29914,1.977,2.162,1.236,1.194,2.048,1.991,1.159
105376737,0,0,0,0,0,0,0.1203
105376739,0.3358,0,0,0,0,0,0
105376740,0,0,0,0,0,0,0
57540,0.006109,0.01756,0.03048,0.01498,0.004645,0.01625,0
112268221,0,0,0,0,0.009521,0.0111,0
101929181,0,0,0,0,0,0,0
26232,0.2851,0.239,0.03556,2.214,0.7317,0.7266,0.5479
93611,2.865,1.922,0.5163,2.425,2.255,3.267,2.005
26270,4.567,3.76,0.4747,7.624,4.794,7.613,4.169
10459,6.049,5.408,2.705,6.749,3.523,7.712,3.09
374946,1.844,1.186,0,0.4207,1.588,1.54,0.09398
57085,22.41,16.63,5.39,25.16,23.61,35.38,18.86
284498,1.183,1.733,0.4805,0.5512,0.905,0.6892,0.55
102724659,0,0,0.0245,0,0,0,0
4524,3.672,5.703,1.845,1.814,2.84,3.006,2.333
1185,4.5,6.066,3.736,3.035,5.334,4.595,4.118
100379251,3.284,3.595,3.139,1.828,3.42,2.96,2.008
4878,0.5901,0.6681,0.8029,0.307,0.8974,1.522,0.8247
4879,0,0,0.5171,0.7944,0,0,14.21
26829,0,0,0,0,0.2931,0,0
90231,13.03,14.15,12.73,13.61,11.47,14.71,13.54
5351,40.55,45.66,34.37,74.37,36.4,48.49,91.92
9927,24.93,24.46,17.49,18.83,40.78,30.82,23.46
60672,8.432,7.441,6.162,9.34,9.247,13.81,9.689
102466982,1.411,0.676,0.7041,1.731,1.073,2.502,2.17
943,8.159,1.647,0.1303,10.27,28.34,21.48,10.54
102465836,8.599,7.323,15.73,9.374,18.53,10.59,17.14
7133,10.92,6.929,15.59,12.36,22.84,24.82,19.97
100616438,0.7519,0,0,0,0,0,0
107984917,0.03852,0.05536,0.03844,0.04725,0.1904,0.03415,0.01974
55187,20.21,24.72,4.183,6.611,21.56,8.996,6.093
677885,8.449,15.32,1.505,2.96,11.7,6.42,0.6185
105376744,1.006,0.519,0.04413,0.461,1.068,0.696,0.34
9249,74.31,56.81,5.933,56.21,86.46,108,29.73
102466722,6.161,3.279,1.366,1.119,2.603,3.641,3.508
343066,4.942,1.479,0,2.778,8.689,7.393,1.063
126767,0,0.01084,1.377,2.099,0.08601,0,11.47
93190,0.193,0.1726,0.1669,0.1263,0.009785,0,0.1715
390999,0,0,0.02573,0,0,0.02286,0.02642
65121,0,0,0,0,0,0,0
105376745,0,0,0,0,0,0,0
440560,0.01985,0,0,0,0,0.01759,0
343069,0.0392,0,0,0,0,0,0
65122,0.1184,0.1589,0,0,0.01801,0,0
400735,0.02493,0,0,0,0,0,0
343071,0,0,0.03001,0,0,0,0
441871,0,0,0,0,0,0,0
440561,0,0,0.02661,0,0,0.02364,0
101929983,0,0,0,0,0,0,0
649330,0,0,0,0,0,0.04042,0.09346
441873,0,0,0,0,0,0,0
649324,0,0,0,0,0,0,0
440563,0,0.03801,0,0,0,0,0
645354,0,0,0,0,0,0,0
645359,0,0,0,0,0,0,0
101060301,0,0,0,0,0,0.04381,0.1013
343070,0,0,0,0,0,0,0
400736,0,0.01789,0,0,0,0,0
391003,0,0,0,0,0,0,0
343068,0,0,0.02467,0,0,0,0
391002,0,0,0,0,0,0,0
645382,0,0,0.0603,0,0,0,0
653619,0,0,0,0,0,0,0
729528,0.01866,0,0,0,0,0.01654,0
645414,0,0,0,0,0,0,0
391004,0,0,0,0,0,0,0
645425,0,0,0,0,0,0,0.05887
126755,0.04231,0.08107,0,0,0.03217,0.7877,0.4553
102724856,0,0,0,0,0,0,0
107984918,0.03637,0,0,0,0,0.2257,0.1118
10630,13.52,23.59,4.428,25.37,13.82,31.54,33.65
107984919,0,0.0207,0,0.01766,0.01643,0.07661,0.06643
105378612,0,0,0,0,0,0,0
105376756,0,0,0,0,0,0,0
7799,6.729,8.482,3.74,4.955,7.066,4.217,5.021
23254,1.242,1.981,1.14,1.159,1.617,1.031,1.549
107985467,0,0,0,0.02656,0,0.0192,0
107985468,0,0,0,0,0,0.09798,0
105376762,0.03678,0.1057,0,0.06014,0.1398,0,0
105376759,0,0.008135,0,0.006943,0.01291,0.007528,0
107985469,0.01985,0.05704,0,0,0.09055,0,0
200197,0.3746,0.5351,0.05246,0.3009,0.3548,0.3263,0.5321
55092,4.149,3.396,1.565,7.385,2.857,4.561,12.17
727684,0,0,0.1096,0.02245,0.04177,0,0
114827,0.4495,0.2266,0.0118,0.4352,0.07195,0.1101,1.03
101927417,0.1326,0.08471,0,0.1687,0.02241,0.09146,0.3323
101927441,0.04536,0.05587,0.06466,0.1907,0.02956,0.02872,0.1063
79180,23.18,19.85,21.39,37.03,17.39,27.6,30.96
11330,0,0,0.05248,0.0215,0.02,0.05829,0.01348
63036,0.05007,0,0.09993,0,0.1523,0,0
105376767,0,0,0.0367,0,0,0,0
51032,0.2506,0.6243,0.3501,0.1229,0.6098,0.1333,0.7706
842,2.959,4.1,3.443,2.303,2.906,2.913,1.578
23341,3.337,6.043,3.365,2.4,3.498,2.047,2.336
107397391,0,0,0,0,0,0,0
79814,0.2964,0.213,0.1922,0.109,0.07888,0.1314,0.09113
84301,8.522,10.23,9.036,6.117,8.314,5.405,5.385
6248,5.184,8.928,6.259,3.187,6.5,2.701,3.853
23207,15.65,18.26,19,14.95,18.33,19.45,22.38
284723,0.9027,1.243,1.729,0.755,0.8679,0.9659,0.7126
110806303,0.6521,0.4859,0.7953,0.4147,0.3306,0.3854,0.6684
388595,0.06357,0,0.3172,0,0.02417,0.05635,0
54751,16.9,25.28,7.066,20.05,11.22,11.01,21.41
440567,3.751,1.307,1.361,2.927,2.204,2.192,1.748
729614,1.125,1.11,0.8041,0.6314,0.7404,0.8334,0.6711
23013,6.073,12.85,6.57,3.255,8.417,3.992,7.102
7709,4.654,5.063,3.319,4.495,4.151,6.327,3.796
149563,0.03018,0.02892,0,0,0,0,0
27129,0.8443,2.466,4.933,1.425,1.201,1.932,3.475
1187,0.2762,0.3881,1.157,0.09032,0.07,0.2775,0.03774
1188,0.01561,0.01496,0.2648,0,0,0,0.032
348487,0.05333,0.05109,0,0.0218,0.06083,0.07092,0.2733
1969,2.535,2.387,3.376,1.581,4.084,3.247,7.75
101927479,0.2186,0.3016,0.08727,0.07866,0.3591,0.1163,0.2958
128272,4.554,2.513,1.86,1.568,2.987,4.593,2.457
101927546,0.4535,0.2361,0.02951,0.3869,0.2549,0.708,0.7174
79363,1.887,2.331,0.7681,1.644,1.681,2.972,1.171
54455,4.858,6.304,3.814,3.634,5.094,4.816,4.577
26099,28.94,30.17,23.57,21.74,29.4,31.67,21.55
374955,6.773,7.008,5.098,4.515,6.303,8.135,4.548
55707,18.57,16.08,12.66,21,15.37,21.43,18.24
107984921,0.3675,0.5145,0.2539,0.2889,0.3869,0.4511,0.3187
114819,1.29,2.791,1.049,0.7963,1.332,0.7953,0.5955
26871,0,0,0,0,0,0.2479,0
107985757,0,0,0,0,0,0,0
100132147,0,0.02842,0.1184,0,0,0,0
107985758,0,0,1.271,0,0,0,0
7195,0,0,0,0,0,0,0
55672,16.48,19.14,8.263,9.189,5.799,6.365,5.921
105376794,1.545,3.463,3.119,1.163,3.287,3.432,1.671
84809,3.404,7.692,6.534,2.379,4.999,5.828,2.184
11209,1.514,1.484,2.014,0.9958,1.178,1.342,0.8025
107985736,0.06554,0.1727,0.1145,0.1742,0.1744,0.04358,0.01679
26869,0,0.2679,0,0,0,0,0
107985759,0,0,0,0,0,0,0
284729,0,0,0.3861,0.1303,0,0.02018,0.1166
100189045,0,0,0,0,0,0,0
6060,0,0.5358,0.2791,0.2286,0,0,0
11223,0.5502,0.8848,0.6765,1.109,0.3063,0.601,0.2115
100500876,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0
112267871,0.0355,0,0.1417,0,0.08098,0.09441,0
7193,0,0,0,0,0,0,0
100189183,0,0,0,0,0,0,0
105376805,8.008,5.161,2.543,7.738,1.605,3.743,1.194
791226,0,0,0,0,0,0,0
26870,0,0.2679,0.2791,0.2286,0,0,0
9696,3.214,5.409,2.241,1.224,2.556,2.411,1.304
4237,0.702,2.69,28.49,46.87,1.483,2.282,26.42
105376806,0.9242,1.549,25.36,41.46,1.757,2.048,24.04
23400,7.129,15.76,7.171,7.249,8.633,8.031,6.167
6390,44.91,36.84,25.52,46.77,29.31,44.19,28.71
11240,0.1998,0.2584,1.206,0.3104,0.2431,0.3188,0.4403
105376808,0,0,0,0,0,0,0.05712
400743,0,0,0.1551,4.449,0,0,15.38
29943,0.04698,0.015,7.923,44.56,0.08336,0.01388,32.34
51702,0.008909,0.008535,0.00889,0.08012,0,0,0.1096
100616188,0,0,0,0,0,0,0
23569,0.04565,0.04373,0.01518,0.01244,0.02314,0,0.07798
353238,0,0,0,0,0,0.01697,0
55920,15.3,15.93,19.74,15.68,9.867,14.9,16.57
55160,3.257,5.847,1.045,2.555,3.207,3.147,4.164
107984028,0.03225,0,0,0,0,0,0
81569,0,0,0,0,0,0,0
105376809,0,0,0,0,0,0,0
105376812,0,0,0,0,0,0,0
101927876,0,0,0,0,0,0,0
84966,0.5504,0.5838,0,2.25,0.7175,1.307,2.357
105376814,0,0,0,0,0,0,0
127707,0.5428,1.569,0.009027,0.05177,0.4746,0.2165,0
5081,0,0,0,0,0,0,0
80834,0,0,0.01815,0,0,0,0.03729
8659,2.702,4.859,18.76,0.9634,2.386,2.169,1.707
100616120,0,0.5938,0,0,0,0.5495,0
100302276,0.588,0,0,0,0,0,0
126917,1.306,1.948,4.229,1.887,1.484,1.665,3.72
105376815,0,0,0,0,0,0,0.01459
23352,9.039,15.47,9.98,6.201,12.44,7.342,8.204
101927895,2.638,4.024,4.289,1.957,3.603,3.118,2.653
23065,6.661,7.778,9.583,5.114,7.344,7.136,7.222
51154,12.24,8.842,8.365,9.098,8.276,12.38,7.07
246181,0.1359,0.1674,0.4069,0.04763,0.1034,0.2582,0
22977,0.4881,0.682,0.6292,0.2661,0.3093,0.4688,0.2293
100506730,0.9394,1.006,0.8087,0.3162,0.7423,0.8001,0.3209
8574,8.879,10.28,10.22,6.128,5.952,10.4,5.187
54896,1.712,1.545,2.861,1.532,1.735,2.292,1.769
832,47.56,41.2,34.8,56.49,42.21,66.86,52.14
105376819,0.1619,0.2585,0,0.1323,0.08206,0.3348,0.2212
105376818,0,0,0,0,0,0,0
105376817,0.1131,0.07221,0,0.06162,0.1433,0.1336,0.03863
105378614,0,0,0,0,0,0,0
440574,4.618,3.531,1.99,6.417,3.619,5.747,2.6
100532736,17.31,19.7,3.592,19.06,23.56,44.68,21.01
644068,0.8209,0.5768,0.5461,1.387,1.249,1.067,0.3927
4681,9.5,11.99,1.281,8.793,14.52,28.02,13.45
3362,0,0,0,0,0,0,0
255104,4.309,5.728,3.541,5.926,3.718,3.858,1.984
54546,0.1827,0.3151,0,0.08964,0.1389,0.2268,0
105376823,0,0.03569,0,0.03046,0.05666,0,0.03819
23252,2.127,2.306,2.847,4.712,1.671,1.677,1.939
30814,0,0,0,0,0,0,0
5320,54.26,161.6,123.3,2.191,0.815,6.77,0
